"stop_id","stop_code","stop_name","stop_lon","stop_lat"
"SPDNC",NA,"SPONDON COURTAULDS",-1.40864, 52.91139
"SPEANCE",NA,"SPEAN BRIDGE C.E.",-4.91989, 56.89017
"SPEKEJ",NA,"SPEKE JN",-2.86608, 53.35338
"SPHEADJ",NA,"SPRINGHEAD JUNCTION (CTRL)",0.3306, 51.44149
"SPKLNDR",NA,"SPEKELAND ROAD",-2.94521, 53.40158
"SPLOTJ",NA,"SPLOTT JUNCTION",-3.14249, 51.47186
"SPRB",NA,"SPRINGS BRANCH",-2.61571, 53.52615
"SPRBDGL",NA,"SPRINGS BRANCH DN GDS LOOP",-2.61571, 53.52615
"SPRBJN",NA,"SPRINGS BRANCH JN",-2.61582, 53.5278
"SPRBUGL",NA,"SPRINGS BRANCH UP GDS LOOP",-2.61571, 53.52615
"SPRINGJ",NA,"SPRINGHEAD JN",0.3306, 51.44149
"SPRNDRS",NA,"SPRINGBURN (DRS)",-4.21949, 55.87592
"SPRNMCP",NA,"SPRINGBURN M.C. METALS",-4.22412, 55.87359
"SPTCHLL",NA,"SPETCHLEY LOOP",-2.1433, 52.18107
"SPWDJN",NA,"SPRINGWOOD JN",-1.7935, 53.64356
"SRNASCC",NA,"ST CLEARS CROSSING",-4.49322, 51.82813
"SRNAULC",NA,"SARNAU LC",-4.41557, 51.84165
"SRUI574",NA,"SOUTH RUISLIP ME1574",-0.40573, 51.55925
"ONLLRR",NA,"ONLLWYN RUN ROUND",-3.68215, 51.78066
"ONLLWYN",NA,"ONLLWYN WASHERY",-3.67529, 51.78237
"ORBLTON",NA,"ORBLISTON",-3.16625, 57.6088
"ORDSLDT",NA,"OTIS EURO TRANSRAIL",-2.27237, 53.47875
"ORDSLLJ",NA,"ORDSALL LANE JN",-2.26327, 53.47836
"OREESDG",NA,"ORE UP SIDING",0.59435, 50.86782
"ORPN009",NA,"ORPINGTON SHUNT SIG 2009",0.08877, 51.37358
"ORPN011",NA,"ORPINGTON SIGNAL 2011",0.08877, 51.37358
"ORPNDSG",NA,"ORPINGTON DOWN SDGS",0.0848, 51.37823
"ORPNGTD",NA,"ORPINGTON E.M.U.D.",0.0848, 51.37823
"ORPNPL1",NA,"ORPINGTON PLATFORM 1",0.0848, 51.37823
"ORPNPL6",NA,"ORPINGTON PLATFORM 6",0.0848, 51.37823
"ORTONMR",NA,"ORTON MERE",-0.27375, 52.56293
"OTFORDJ",NA,"OTFORD JN",0.19782, 51.30404
"OTFOUL",NA,"OTFORD UP LOOP",0.20437, 51.29976
"OUBCKGL",NA,"OUBECK GOODS LOOP",-2.79423, 54.00704
"OULTBNJ",NA,"OULTON BROAD NORTH JN",1.71904, 52.47782
"OXCRFCL",NA,"OXCROFT COLLIERY",-1.30296, 53.26443
"OXCRFHH",NA,"OXCROFT DISPOSAL POINT",-1.30306, 53.26441
"OXCRFJN",NA,"OXCROFT JUNCTION",-1.31751, 53.263
"OXENCE",NA,"OXENHOLME ISU (CE)",-2.72473, 54.30238
"OXENDGL",NA,"OXENHOLME DOWN GOODS LOOP",-2.72607, 54.30095
"OXENUGL",NA,"OXENHOLME UP GOODS LOOP",-2.72593, 54.30092
"OXFDBGF",NA,"OXFORD BANBURY ROAD G.F.",-1.27609, 51.80269
"OXFDBRS",NA,"OXFORD BANBURY ROAD SDGS",-1.27479, 51.804
"OXFDCSD",NA,"OXFORD DOWN CARRIAGE SDG",-1.2727, 51.75971
"OXFDNNJ",NA,"OXFORD NORTH JN.",-1.27393, 51.76933
"OXFDSY",NA,"OXFORD SOUTH YARD",-1.26928, 51.75025
"OXFDUCS",NA,"OXFORD UP CARRIAGE SDGS",-1.2722, 51.75976
"OXFDUDP",NA,"OXFORD UP & DN PASSENGER",-1.26928, 51.75025
"OXFDUPL",NA,"OXFORD DOWN/UP PASS LOOP",-1.26928, 51.75025
"OXFDX26",NA,"OXFORD SIG26",-1.27273, 51.76145
"OXHP",NA,"OXENHOPE",-1.95021, 53.81635
"OXHYSGL",NA,"OXHEYS GOODS LOOP",-2.72372, 53.78517
"OXLEDGL",NA,"OXLEY DOWN GOODS LOOP",-2.13711, 52.60624
"WEALINL",NA,"WEST EALING LOOP",-0.32947, 51.51283
"WEALINP",NA,"WEST EALING PLASSER SDGS",-0.32926, 51.51331
"WEALJN",NA,"WEST EALING JUNCTION",-0.32317, 51.5133
"WEASTEJ",NA,"WEASTE",-2.30936, 53.48342
"WEAVERJ",NA,"WEAVER JN",-2.63462, 53.29468
"WEAVUPL",NA,"WEAVER JN UP PASS LOOP",-2.63462, 53.29468
"WEEDBAN",NA,"BANBURY LANE L.C.",-0.98122, 52.19556
"WEEDBCE",NA,"BLISWORTH C.E. SDGS",-0.94673, 52.18461
"WEEDBGF",NA,"BLISWORTH GROUND FRAME",-0.94678, 52.18475
"WEEDKGF",NA,"KILSBY G.F.",-1.18463, 52.34771
"WEEDON",NA,"WEEDON",-1.08145, 52.23461
"WEEDSTO",NA,"STOWE HILL TUNNEL",-1.05647, 52.21913
"WEEDWEL",NA,"WELTON",-1.12659, 52.30762
"WEEDWIL",NA,"WILTON MARINA",-1.09388, 52.26569
"WELHMXO",NA,"MARSHMOOR CROSSOVER",-0.21655, 51.74181
"WELISOM",NA,"WELLINGTON (SOMERSET)",-3.24214, 50.98295
"WELIXO",NA,"WELLINGTON SOMERSET XOVER",-3.24068, 50.98393
"WELSBUT",NA,"BUTTINGTON",-3.1124, 52.67261
"WELSFLC",NA,"FRON JUNCTION",-3.14539, 52.62143
"WELSHAN",NA,"HANWOOD",-2.82895, 52.68119
"WELSPYC",NA,"PLAS-Y-COURT L.C.",-3.01549, 52.70453
"WELSRHY",NA,"RHYDWHIMEN L C",-3.16744, 52.57631
"WELSWBD",NA,"WESTBURY (SALOP) DOWN",-2.96879, 52.69253
"WELSWBU",NA,"WESTBURY (SALOP) UP",-2.96879, 52.69253
"WELSWBY",NA,"WESTBURY L C (SALOP)",-2.96879, 52.69253
"WELSYOK",NA,"YOCKLETON",-2.88355, 52.68636
"WELTNBP",NA,"WELTON B.P.",-0.43262, 53.25997
"WEMBGCJ",NA,"WEMBLEY GCJ",-0.25953, 51.55562
"WEMBLMD",NA,"WEMBLEY LMD",-0.26333, 51.55563
"WEMBYS",NA,"WEMBLEY SIDING",-0.2895, 51.55443
"WEMYSBJ",NA,"WEMYSS BAY JN",-4.70106, 55.93547
"WENHX",NA,"WESTENHANGER CROSSOVERS",1.03997, 51.09481
"WENT602",NA,"WENTLOOG SIG C602",-3.08759, 51.51629
"WENTEWS",NA,"WENTLOOG FRHT TRMNAL (EWS)",-3.08759, 51.51629
"WENTLOG",NA,"WENTLOOG (FREIGHTLINERS)",-3.08759, 51.51629
"WESSNCB",NA,"WOOLLEY WEST SIDE MED",-1.54139, 53.60017
"WEST530",NA,"WESTERTON SIG YH530",-4.33515, 55.90482
"WEST533",NA,"WESTERTON SIG YH533",-4.33574, 55.90501
"WEST534",NA,"WESTERTON SIG YH534",-4.34081, 55.90627
"WEST536",NA,"WESTERTON JN SIG YH536",-4.34051, 55.90799
"WETHCOR",NA,"CORBY GATES S.B.",-2.8255, 54.88477
"WETHOW",NA,"HOW MILL",-2.76515, 54.90158
"WEYB102",NA,"WEYBRIDGE SIG.WK1102",-0.46259, 51.35927
"WEYBETC",NA,"WEYBRIDGE E.T.C.",-0.45679, 51.36168
"WEYMJS",NA,"WEYMOUTH JERSEY SIDING",-2.45968, 50.62174
"WEYMJUB",NA,"WEYMOUTH JUBILEE SDG",-2.45968, 50.62174
"WEYMOCS",NA,"WEYMOUTH C.H.S.",-2.45568, 50.61674
"WEYMTHJ",NA,"WEYMOUTH JN",-2.45568, 50.61674
"WGSTGPJ",NA,"GLEN PARVA JN",-1.13662, 52.58212
"WGSTNNJ",NA,"WIGSTON NORTH JN",-1.12637, 52.58806
"WGSTNSJ",NA,"WIGSTON SOUTH JN",-1.1236, 52.58195
"WHAMLT",NA,"WEST HAM LT",0.0046, 51.52757
"WHATFHH",NA,"WHATLEY QUARRY F LINER HH",-2.35419, 51.24625
"WHATHAP",NA,"HAPSFORD GROUND FRAME",-2.3506, 51.24693
"WHATLYQ",NA,"WHATLEY QUARRY",-2.35425, 51.24621
"WHELSTJ",NA,"WHELER STREET JN",-0.07242, 51.52261
"WHHSJN",NA,"WHITEHOUSE JN",-2.06399, 52.79413
"WHIFGF",NA,"WHIFFLET GROUND FRAME",-4.01889, 55.85443
"WHIFLTL",NA,"WHIFFLET LOOP",-4.0221, 55.85635
"WHIFLTN",NA,"WHIFFLET NORTH JN",-4.02034, 55.85475
"WHIFLTS",NA,"WHIFFLET SOUTH JN",-4.01457, 55.8514
"WHLA34",NA,"WHITLAND SIG W34",-4.61472, 51.81797
"WHLADS",NA,"WHITLAND DOWN SIDINGS",-4.61472, 51.81797
"WHLE473",NA,"WHITLOCKS END SIG TB1473",-1.85141, 52.39193
"WHMP236",NA,"WEST HAMPSTEAD SIGNAL 236",-0.47696, 52.13135
"WHMP467",NA,"WEST HAMPSTEAD SIGNAL 467",-0.47696, 52.13135
"WHMP599",NA,"WEST HAMPSTEAD SIGNAL 599",-0.47874, 52.11819
"WHMP601",NA,"WEST HAMPSTEAD SIGNAL 601",-0.47842, 52.12029
"WHMP605",NA,"WEST HAMPSTEAD SIGNAL 605",-0.47757, 52.13292
"WHMP617",NA,"WEST HAMPSTEAD SIGNAL 617",-0.47842, 52.12029
"WHMPDCL",NA,"WEST HAMPSTEAD DCL",-0.19747, 51.54905
"WHMPNJN",NA,"WEST HAMPSTEAD NORTH JN.",-0.1967, 51.54877
"WHMPSJN",NA,"WEST HAMPSTEAD SOUTH JN",-0.18583, 51.54834
"WHOLMSJ",NA,"WEST HOLMES JN",-0.55818, 53.23053
"WHRDJN",NA,"WHITEHALL JN",-1.55947, 53.79193
"WHRDWRD",NA,"LEEDS WHITEHALL ROAD",-1.56059, 53.79201
"WHTBJCN",NA,"EGGBORO' (WHITLEY BDGE JN)",-1.1515, 53.69898
"WHTECAF",NA,"CARGO FLEET",-1.20841, 54.57705
"WHTEHSJ",NA,"WHITEHOUSE JN.(TEESSIDE)",-1.21251, 54.57692
"WHTLNGJ",NA,"WHITLINGHAM JN",1.34991, 52.62554
"WHTLSER",NA,"WHITTLESEA RECP.",-0.11701, 52.54961
"WHTMEWS",NA,"WHITEMOOR L.D.C EWS",0.08788, 52.56457
"WHTMGRP",NA,"WHITEMOOR REPAIR PT GBRF",0.0878, 52.56544
"WHTMJN",NA,"WHITEMOOR JUNCTION",0.08727, 52.56239
"WHTMLDC",NA,"WHITEMOOR YARD L.D.C GBRF",0.08788, 52.56457
"WHTSXSG",NA,"WHITES CROSSING SDG",-2.45586, 51.18564
"WHTTONJ",NA,"WHITTON JN",-0.36947, 51.45115
"WHWDJN",NA,"WHITWOOD JN",-1.38116, 53.72173
"WHWLDSB",NA,"WHITWELL DERBY S.B.",-1.20357, 53.27791
"WICHBW",NA,"BARTON & WALTON",-1.71155, 52.74372
"WICHNRJ",NA,"WICHNOR JN",-1.71345, 52.74133
"WICKGF",NA,"WICK G.F.",-3.10306, 58.44216
"WICKSDG",NA,"WICK SDG ISU CE",-3.0991, 58.44162
"WIDNCJN",NA,"WIDNES CARTERHOUSE JN S.B.",-2.71324, 53.36026
"WIDNSOT",NA,"WIDNES P.S. WORKS (ZENECA)",-2.70637, 53.3618
"WIDNSTL",NA,"WIDNES TANHOUSE LN(BLUE C)",-2.71295, 53.36382
"WIDNTEU",NA,"WIDNES TANHOUSE (EP2)",-2.71291, 53.36395
"WIDNTMC",NA,"WIDNES TANHOUSE LN(TARMAC)",-2.71291, 53.36395
"WIGA211",NA,"WIGAN WALLGATE JN SIG 211",-2.63491, 53.54519
"WIGACAN",NA,"WIGAN CANAL SIDINGS",-2.62515, 53.53844
"WIGADCS",NA,"WIGAN WALLGATE DN CARR SDG",-2.64404, 53.54727
"WIGADPL",NA,"WIGAN N.W. D.P.L.",-2.63177, 53.54268
"WIGANBH",NA,"WIGAN BOARS HEAD G.F.",-2.6399, 53.5718
"WIGANDD",NA,"WIGAN L.I.P.",-2.61542, 53.52915
"WIGANSJ",NA,"WIGAN STATION JN",-2.6292, 53.54182
"WIGASJN",NA,"WIGAN SOUTH JN",-2.62914, 53.54176
"WIGAWCS",NA,"WIGAN WALLGATE UP C.S.",-2.64213, 53.54647
"WIGAWSB",NA,"WIGAN WALLGATE SIGNAL BOX",-2.63953, 53.54556
"WIGTROS",NA,"ROSEWAIN L C",-3.1066, 54.83565
"WIGTWAV",NA,"WAVER VIADUCT",-3.21715, 54.80736
"WIKF515",NA,"WICKFORD SIGNAL 5150",0.52312, 51.61279
"WIKFDSD",NA,"WICKFORD DOWN SIDING",0.51839, 51.61523
"WIKFUSD",NA,"WICKFORD UP SIDING",0.51721, 51.6161
"WILDJN",NA,"WILLINGDON JN",0.27675, 50.80321
"WILT7",NA,"WILTON JUNCTION SIGNAL SY7",-1.84654, 51.081
"WILTON",NA,"WILTON",-1.85601, 51.08486
"WILTONJ",NA,"WILTON JN",-1.84654, 51.081
"WILTSTH",NA,"WILTON SOUTH",-1.84654, 51.081
"WIMB827",NA,"WIMBLEDON SIGNAL VC827",-0.20475, 51.42188
"WINWCKJ",NA,"WINWICK JN",-2.6222, 53.43247
"WISBCHE",NA,"WISBECH EAST",0.1544, 52.6565
"WISBECH",NA,"WISBECH",0.1553, 52.66082
"WISHAWC",NA,"WISHAW CENTRAL JN",-3.93529, 55.7756
"WITH763",NA,"WITHAM SIGNAL L763",0.63453, 51.80298
"WITHMDL",NA,"WITHAM DOWN LOOP",0.64607, 51.8097
"WITHMUL",NA,"WITHAM UP LOOP",0.63786, 51.80488
"WITHSDG",NA,"WITHAM UP TAMPER SDG",0.63934, 51.80584
"WITNDLC",NA,"DECOY L.C.",-2.9788, 52.85204
"WITNGTN",NA,"WHITTINGTON",-3.01022, 52.87298
"WKFLDCC",NA,"WKFLD K. WHITHAMS COBRA",-1.48392, 53.67857
"WKFLDEJ",NA,"WAKEFIELD EAST JN",-1.48944, 53.67832
"WKFLDGL",NA,"WAKEFIELD KIRKGATE GD LOOP",-1.48897, 53.67854
"WKFLDWC",NA,"WAKEFIELD W. CAR COMPOUNDS",-1.50681, 53.68442
"WKFLDWJ",NA,"WAKEFIELD WEST JN",-1.49331, 53.67728
"WKFLKST",NA,"WAKEFIELD KIRKGATE S&TE",-1.48717, 53.67943
"WKFLPSD",NA,"WKFLD PRISON SDGS",-1.50728, 53.68424
"WKFLWSJ",NA,"WAKEFIELD WESTGATE STH JN",-1.50095, 53.67764
"WKIR592",NA,"WEST KIRBY SIGNAL 592",-3.18384, 53.37853
"WKIR597",NA,"WEST KIRBY SIGNAL 597",-3.18384, 53.37853
"WKIRSD1",NA,"WEST KIRBY SIDING NO 1",-3.18389, 53.37375
"WKIRSD2",NA,"WEST KIRBY SIDING NO 2",-3.18404, 53.37372
"WKNT2SB",NA,"WORKINGTON MAIN NO.2 SB",-3.56206, 54.64218
"WKNTDJ",NA,"WORKINGTON DERWENT JN",-3.55709, 54.65195
"WKNTDKS",NA,"WORKINGTON DOCKS (CCC)",-3.5599, 54.65006
"WKNTDRL",NA,"WORKINGTON U.D.R.L.",-3.55924, 54.64462
"WKNTDRP",NA,"WORKINGTON DKS REPAIR DRS",-3.55709, 54.65195
"WKNTDRS",NA,"WORKINGTON DOCKS (DRS)",-3.55709, 54.65195
"WKNTFLR",NA,"WORKINGTON DOCKS (FLR)",-3.55987, 54.65006
"WKNTMBI",NA,"MOSS BAY IRONWORKS",-3.56951, 54.62232
"WKNTNHS",NA,"WORKINGTON H.S.",-3.56884, 54.62507
"WKNTNYD",NA,"WORKINGTON S.S.",-3.56572, 54.63489
"WLBCCLJ",NA,"WELBECK COLLIERY JN",-1.14149, 53.19208
"WLBCFHH",NA,"WELBECK COLLIERY (FLHH)",-1.13059, 53.22777
"WLBCGBR",NA,"WELBECK COLLIERY (GBRF)",-1.1423, 53.19506
"WLBCKCL",NA,"WELBECK COLLIERY",-1.13061, 53.22777
"WLBCKRR",NA,"WELBECK COLLIERY RUN ROUND",-1.1423, 53.19506
"WLDNGF",NA,"WOLDINGHAM GROUND FRAME",-0.05162, 51.2896
"WLLNKJN",NA,"WALLNEUK JUNCTION",-4.41945, 55.84767
"WLMR630",NA,"WOOLMER GREEN SIG K630",-0.18378, 51.85044
"WLMRGRN",NA,"WOOLMER GREEN JN.",-0.18378, 51.85044
"WLMSDGL",NA,"WILMSLOW D.G.L.",-2.22676, 53.32292
"WLMSDRS",NA,"WILMSLOW DOWN REV SDG",-2.22638, 53.32458
"WLMSUPS",NA,"WILMSLOW UP SIDING",-2.22602, 53.32514
"WLNDNJN",NA,"WEST LONDON JN",-0.15754, 51.47045
"WLNDNJW",NA,"WEST LONDON JN",-0.15754, 51.47045
"WLNGBDS",NA,"WELLINGBOROUGH DOWN SIDING",-0.67524, 52.31075
"WLNGBNJ",NA,"WELLINGBOROUGH NORTH JN",-0.67643, 52.30375
"WLNGBUS",NA,"WELLINGBOROUGH UP T.C.",-0.67448, 52.31066
"WLNGDGL",NA,"WELLINGBRO' DN GOODS LOOP",-0.67519, 52.31057
"WLNGDSG",NA,"WELLINGBOROUGH DS GBRF",-0.67524, 52.31075
"WLNGES",NA,"WELLINGBOROUGH ENGS SDGS",-0.67643, 52.30375
"WLNGIRC",NA,"IRCHESTER",-0.63444, 52.28389
"WLNGUSG",NA,"WELLINGBOROUGH UP TC GBRF",-0.6745, 52.31061
"WLSD107",NA,"WILLESDEN SIGNAL WM623",-0.25487, 51.52274
"WLSD1DT",NA,"WEMBLEY 781/783 & 756/758",-0.27311, 51.54081
"WLSD2DT",NA,"WILLESDEN BRENT U&D GOODS2",-0.26365, 51.53776
"WLSD301",NA,"WILLESDEN SIG 301 (UP DC)",-0.24386, 51.53242
"WLSD303",NA,"WILLESDEN SIGNAL 303",-0.28753, 51.54623
"WLSD31",NA,"WEMBLEY SIGNAL 829/931",-0.28756, 51.54621
"WLSD34",NA,"WILLESDEN WM830 & 934",-0.28753, 51.54623
"WLSD41",NA,"WILLESDEN FORMER WN31SIG",-0.28038, 51.54319
"WLSDBFL",NA,"WILLESDEN BRENT SDGS (FL)",-0.27253, 51.5409
"WLSDBLI",NA,"WILLESDEN BLI TERMINAL",-0.25183, 51.53295
"WLSDBRG",NA,"WILLESDEN BRENT SDGS GBRF",-0.26356, 51.53804
"WLSDBRN",NA,"WILLESDEN BRENT DRS",-0.26357, 51.53804
"WLSDBRS",NA,"WILLESDEN BRENT SIDINGS",-0.26354, 51.53803
"WLSDBSJ",NA,"WEMBLEY YARD SOUTH JN.",-0.27253, 51.5409
"WLSDCE",NA,"WILLESDEN OLD OAK SIDINGS",-0.24624, 51.53016
"WLSDEUT",NA,"WILLESDEN EUROTERMINAL",-0.2791, 51.54341
"WLSDFFG",NA,"WILLESDEN FERR FRAG. GBRF",-0.23904, 51.52978
"WLSDFFS",NA,"WILLESDEN FERROUS FRAG SDG",-0.23904, 51.52978
"WLSDGBR",NA,"WILLESDEN PRDC (GBRF)",-0.26754, 51.54015
"WLSDH48",NA,"WILLESDEN JN SIG NL 1048",-0.26146, 51.53776
"WLSDHLJ",NA,"WILLESDEN JN.H.L.JN",-0.24402, 51.53093
"WLSDHLS",NA,"WILLESDEN RAILNET RECEPTN",-0.26146, 51.53776
"WLSDJHT",NA,"WILLESDEN JN HL TURNBACK",-0.24343, 51.53203
"WLSDNBJ",NA,"WILLESDEN SUDBURY JN",-0.28038, 51.54319
"WLSDNFS",NA,"WILLESDEN 'F' SIDINGS",-0.27145, 51.53968
"WLSDNN7",NA,"WILLESDEN NO7",-0.25831, 51.53575
"WLSDNNJ",NA,"WILLESDEN NORTH JUNCTION",-0.24946, 51.53299
"WLSDRMT",NA,"WILLESDEN PRDC",-0.26757, 51.54016
"WLSDRRJ",NA,"WILLESDEN RAILNET JN",-0.25925, 51.53668
"WLSDSWE",NA,"WILLESDEN SWS ENGNRS SDGS",-0.24676, 51.53052
"WLSDSWS",NA,"WILLESDEN S.W.S.",-0.24676, 51.53052
"WLSDTMD",NA,"WILLESDEN T.M.D",-0.24014, 51.53136
"WLTNCHP",NA,"WILTON C.H.P.",-1.12608, 54.58863
"WLTNFHH",NA,"WILTON POWER STATION (FHH)",-1.1145, 54.60029
"WLTNFLT",NA,"WILTON F.L.T.",-1.1145, 54.60029
"WLTNICI",NA,"WILTON I.C.I.",-1.11415, 54.60037
"WLTNMAR",NA,"WILTON MARCROFT ENG.",-1.12608, 54.58863
"WLVRLAR",NA,"WOLVERTON LAFARGE REDLAND",-0.80863, 52.06764
"WLVRTCS",NA,"WOLVERTON CENTRE SIDINGS",-0.80202, 52.05917
"WLVRTNW",NA,"WOLVERTON WORKS",-0.80745, 52.06616
"WLWY182",NA,"WELWYN GARDEN CITY SG K182",-0.19593, 51.81613
"WLWY184",NA,"WELWYN GDN CITY SIG K184",-0.20118, 51.80578
"WLWYCSD",NA,"WELWYN G.C C.S.D.",-0.20104, 51.80686
"WLWYNGY",NA,"WELWYN G.C. F.D.",-0.20405, 51.79902
"WLWYREV",NA,"WELWYN G.C. REV. SDGS.",-0.20846, 51.79155
"WMBYDRR",NA,"WEMBLEY SIGNALS WM827/829",-0.2962, 51.55163
"WMBYEFT",NA,"WEMBLEY EUR FRT OPS CNTRE",-0.27911, 51.54341
"WMBYHS",NA,"WEMBLEY H.S.",-0.28068, 51.54347
"WMBYICD",NA,"WEMBLEY INTER CITY DEPOT",-0.28335, 51.54586
"WMBYWHL",NA,"WEMBLEY WHEEL LATHE",-0.28384, 51.54689
"WMBYWLF",NA,"WEMBLEY TC WHEEL LATHE",-0.28384, 51.54689
"WMPHRAY",NA,"WAMPHRAY G.F.",-3.39566, 55.24008
"WNCB947",NA,"WINCHBURGH JN SIGNAL EW947",-3.46988, 55.96933
"WNCBROJ",NA,"WINCHBURGH JN",-3.46988, 55.96933
"WNCF102",NA,"WINCHFIELD SIGNAL BE5102",-0.91036, 51.28449
"WNCFICE",NA,"WINCHFIELD COUNTRY END",-0.91036, 51.28449
"WNCHRBS",NA,"WINCHESTER BALTIC SIDING",-1.319, 51.07026
"WNDMLBJ",NA,"WINDMILL BRIDGE JN",-0.08902, 51.38316
"WNFRTHS",NA,"WINFRITH SDGS",-2.26286, 50.68635
"WNGTJN",NA,"WOODEN GATE JN.",-1.62591, 55.38003
"WNORWDJ",NA,"WEST NORWOOD JUNCTION",-0.10335, 51.43157
"WNSFDSB",NA,"WINSFORD S.B.",-2.50987, 53.20717
"WNSUMJN",NA,"WENSUM JNUCTION",1.32196, 52.62353
"WODENDJ",NA,"WOODEND JN",-1.15555, 53.31676
"WOFERTN",NA,"WOOFFERTON",-2.71108, 52.31387
"WOKI100",NA,"WOKING SIGNAL WK506",-0.5601, 51.31728
"WOKI119",NA,"WOKING SIGNAL WK167/369",-0.54576, 51.3231
"WOKI201",NA,"WOKING SIGNAL WK1201",-0.54765, 51.3224
"WOKI203",NA,"WOKING SIGNAL WK 1203",-0.54765, 51.3224
"WOKI208",NA,"WOKING SIGNAL WK1208",-0.54765, 51.3224
"WOKI212",NA,"WOKING SIGNAL WK 1212",-0.54765, 51.3224
"WOKI214",NA,"WOKING SIGNAL WK1214",-0.54576, 51.3231
"WOKI218",NA,"WOKING SIGNAL WK1218",-0.54765, 51.3224
"WOKI220",NA,"WOKING SIGNAL WK 1220",-0.54765, 51.3224
"WOKI610",NA,"WOKING SIGNAL WK610",-0.56793, 51.31326
"WOKICHS",NA,"WOKING C.H.S.",-0.55229, 51.32034
"WOKIDRP",NA,"WOKING DOWN RECP",-0.56732, 51.31376
"WOKIEES",NA,"WOKING EAST END SIDINGS",-0.55228, 51.32034
"WOKINGB",NA,"WOKING BAY",-0.54576, 51.3231
"WOKINGJ",NA,"WOKING JN",-0.56541, 51.31527
"WOKINGY",NA,"WOKING DOWN YARD",-0.56754, 51.3136
"WOKIUCS",NA,"WOKING UP C.H.S.",-0.55229, 51.32034
"WOKIUYD",NA,"WOKING UP YARD",-0.56559, 51.31539
"WOKIUYR",NA,"WOKING UP YARD RECP.",-0.57184, 51.31284
"WOKIV28",NA,"WOKING SIGNAL WK507",-0.54576, 51.3231
"WOKIV57",NA,"WOKING SIGNAL WK376",-0.54576, 51.3231
"WOKIV84",NA,"WOKING SIGNAL WK1203",-0.54576, 51.3231
"WOKIV99",NA,"WOKING SIGNAL WK608",-0.54576, 51.3231
"WOKN14",NA,"WOKINGHAM SIGNAL WM14",-0.8411, 51.40805
"WOKN15",NA,"WOKINGHAM SIGNAL WM15",-0.8411, 51.40805
"WOKNDS",NA,"WOKINGHAM DOWN SIDING",-0.84194, 51.40958
"WOLLAST",NA,"WOOLASTON (LYDNEY)",-2.57905, 51.689
"WOLSETC",NA,"WOOLSTON EMER TRAIL XOVER",-1.3771, 50.89901
"WOOLFHH",NA,"WOOL MOD SDG FLHH",-2.21853, 50.68193
"WOOLMOD",NA,"WOOL MOD SIDING",-2.21859, 50.68194
"WOOLS1",NA,"WOOL SIGNAL S1",-3.94107, 58.25884
"WOOLS11",NA,"WOOL SIGNAL 11",-2.22439, 50.68123
"WORCCE",NA,"WORCESTER ISU (CE)",-2.21027, 52.19747
"WORCLS",NA,"WORCESTER S.H. LONG SDG",-2.20789, 52.1921
"WORCS59",NA,"WORCS SHRUB HILL SIG 59",-2.20732, 52.19172
"WORCSCS",NA,"WORCESTER L.M.D.",-2.21035, 52.19807
"WORCSMB",NA,"WORCESTER METAL BOX",-2.20484, 52.18781
"WORCSY",NA,"WORCESTER T.C.",-2.20834, 52.19455
"WORCT58",NA,"WORCESTER TUN JN SIG 58",-2.20807, 52.20006
"WORCTJN",NA,"TUNNEL JN",-2.20749, 52.20115
"WORCWLJ",NA,"WORCESTER WYLDS LANE JN",-2.2065, 52.19017
"WORGRTJ",NA,"WORGRET JN",-2.13467, 50.68189
"WORK260",NA,"WORKSOP SIGNAL WP260",-1.12516, 53.31208
"WORK621",NA,"WORKSOP SIGNAL WP621",-1.12152, 53.31118
"WORKDAV",NA,"WORKSOP FD DAVIS & SON",-1.13277, 53.31349
"WORKGBF",NA,"WORKSOP RECEPTION (GBRF)",-1.13208, 53.31436
"WORKLIP",NA,"WORKSOP LOCO HOLDING SDG",-1.13167, 53.31391
"WORKMGR",NA,"WORKSOP M.G.R. DEPOT",-1.13176, 53.31358
"WORKPFD",NA,"WORKSOP F.D.",-1.12516, 53.31208
"WORKROC",NA,"WORKSOP ROCKWARE GLASS",-1.13646, 53.31532
"WORKSDY",NA,"WORKSOP DOWN YARD",-1.12152, 53.31118
"WORKSPE",NA,"WORKSOP EAST S.B.",-1.12152, 53.31118
"WORKSPS",NA,"WORKSOP DOWN RECEPTION",-1.14393, 53.31831
"WORKSUR",NA,"WORKSOP UP RECEPTIONS",-1.12152, 53.31118
"WORKSUY",NA,"WORKSOP UP YARD",-1.12152, 53.31118
"WORKWRD",NA,"WORKSOP W.R.D.",-1.13176, 53.31358
"WORLEJ",NA,"WORLE JN",-2.92114, 51.35298
"WORT201",NA,"WORTHING SIGNAL LG201",-0.372, 50.81879
"WRAWBYJ",NA,"WRAWBY JN",-0.42043, 53.5699
"WRCS2",NA,"WORCESTER PARK NO 2 XOVER",-0.24498, 51.38151
"WRDLFHH",NA,"WARDLEY OPENCAST DP (FHH)",-1.51296, 54.93832
"WRDLRJB",NA,"WARDLEY RJB MINING",-1.51291, 54.93825
"WRENMG",NA,"MARLEY GREEN L.C.",-2.62593, 53.00756
"WRENRF",NA,"REEDS FARM L.C.",-2.56191, 53.03997
"WREXCV",NA,"CEFN VIADUCT",-3.06534, 52.963
"WREXESB",NA,"WREXHAM EXCHANGE JN",-3.00065, 53.05416
